level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3600	2160	-1	
2	1	1	0	0	0	495	40	2638	17	-1	
3	1	1	1	0	0	495	40	2638	17	-1	
4	1	1	1	1	0	495	40	2638	17	-1	
5	1	1	1	1	1	495	40	2638	17	95.000000	 
2	1	2	0	0	0	595	90	2539	34	-1	
3	1	2	1	0	0	595	90	2539	34	-1	
4	1	2	1	1	0	595	90	2539	34	-1	
5	1	2	1	1	1	595	90	34	34	35.733513	@®
5	1	2	1	1	2	681	97	25	19	96.019302	=
5	1	2	1	1	3	768	94	65	25	95.792969	Find
5	1	2	1	1	4	844	94	134	25	95.477478	fertilizer
5	1	2	1	1	5	989	94	321	25	93.849213	recommendations
5	1	2	1	1	6	1286	90	36	38	8.295679	in
5	1	2	1	1	7	1322	94	177	25	8.295679	documents
5	1	2	1	1	8	1526	100	22	14	78.702003	v
5	1	2	1	1	9	3098	93	36	28	35.201416	CD)
2	1	3	0	0	0	3096	94	2	26	-1	
3	1	3	1	0	0	3096	94	2	26	-1	
4	1	3	1	1	0	3096	94	2	26	-1	
5	1	3	1	1	1	3096	94	2	26	95.000000	 
2	1	4	0	0	0	875	273	1748	57	-1	
3	1	4	1	0	0	875	273	1748	57	-1	
4	1	4	1	1	0	875	273	1748	57	-1	
5	1	4	1	1	1	875	292	96	29	96.784660	What
5	1	4	1	1	2	982	299	55	22	96.157417	are
5	1	4	1	1	3	1050	299	50	31	96.460388	my
5	1	4	1	1	4	1111	292	152	29	95.000801	fertilizer
5	1	4	1	1	5	1275	292	345	29	96.211807	recommendations?
5	1	4	1	1	6	1632	292	122	29	96.327629	Search
5	1	4	1	1	7	1767	299	51	31	96.989876	my
5	1	4	1	1	8	1831	292	171	38	96.123466	Paperless
5	1	4	1	1	9	2013	292	48	38	96.690437	Ag
5	1	4	1	1	10	2072	292	209	29	96.579483	documents.
5	1	4	1	1	11	2485	273	138	33	0.000000	HtOBvess
2	1	5	0	0	0	579	494	2368	68	-1	
3	1	5	1	0	0	579	494	2368	68	-1	
4	1	5	1	1	0	579	494	713	32	-1	
5	1	5	1	1	1	579	494	111	24	96.670944	Loaded
5	1	5	1	1	2	701	494	82	24	96.133438	tools,
5	1	5	1	1	3	797	494	71	24	93.265373	used
5	1	5	1	1	4	882	494	201	32	92.136795	paperless-ag
5	1	5	1	1	5	1095	494	166	32	96.188660	integration
5	1	5	1	1	6	1284	497	8	15	96.760094	>
4	1	5	1	2	0	2485	534	462	28	-1	
5	1	5	1	2	1	2485	536	47	19	96.441048	See
5	1	5	1	2	2	2541	534	54	21	96.922188	task
5	1	5	1	2	3	2608	540	116	22	96.410660	progress
5	1	5	1	2	4	2733	534	36	21	96.143730	for
5	1	5	1	2	5	2780	534	81	28	96.638519	longer
5	1	5	1	2	6	2871	535	76	20	96.510689	tasks.
2	1	6	0	0	0	576	567	1656	97	-1	
3	1	6	1	0	0	576	567	1656	97	-1	
4	1	6	1	1	0	576	567	1656	39	-1	
5	1	6	1	1	1	576	569	57	28	96.812126	Let
5	1	6	1	1	2	643	575	54	22	95.500732	me
5	1	6	1	1	3	707	572	55	34	96.363708	get
5	1	6	1	1	4	772	567	57	30	96.363708	the
5	1	6	1	1	5	839	572	87	25	96.007111	most
5	1	6	1	1	6	937	567	145	30	96.007111	relevant
5	1	6	1	1	7	1092	567	181	30	96.893608	document
5	1	6	1	1	8	1283	567	80	30	96.856293	with
5	1	6	1	1	9	1373	567	59	30	96.866982	full
5	1	6	1	1	10	1442	567	118	30	93.252487	details
5	1	6	1	1	11	1570	582	35	3	92.911438	—
5	1	6	1	1	12	1615	567	57	30	96.584518	the
5	1	6	1	1	13	1682	568	154	29	96.488663	Nutrient
5	1	6	1	1	14	1846	569	238	37	96.438423	Management
5	1	6	1	1	15	2094	567	79	30	96.909058	Plan
5	1	6	1	1	16	2183	567	49	30	96.598022	for
4	1	6	1	2	0	576	623	774	41	-1	
5	1	6	1	2	1	576	625	145	29	96.386589	Pattison
5	1	6	1	2	2	731	626	101	28	96.792923	Acres
5	1	6	1	2	3	844	623	122	37	96.859779	(which
5	1	6	1	2	4	976	625	150	29	96.081207	matches
5	1	6	1	2	5	1135	633	82	31	96.081207	your
5	1	6	1	2	6	1227	623	123	37	96.468979	name):
2	1	7	0	0	0	2484	656	234	34	-1	
3	1	7	1	0	0	2484	656	234	34	-1	
4	1	7	1	1	0	2484	656	234	34	-1	
5	1	7	1	1	1	2484	656	131	34	96.115341	Working
5	1	7	1	1	2	2624	656	94	26	95.821960	folder
2	1	8	0	0	0	578	742	497	33	-1	
3	1	8	1	0	0	578	742	497	33	-1	
4	1	8	1	1	0	578	742	497	33	-1	
5	1	8	1	1	1	578	742	76	25	93.285042	Used
5	1	8	1	1	2	667	742	201	33	92.062637	paperless-ag
5	1	8	1	1	3	880	742	167	33	95.848869	integration
5	1	8	1	1	4	1071	748	4	14	95.848869	>
2	1	9	0	0	0	576	794	2037	60	-1	
