level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3600	2160	-1	
2	1	1	0	0	0	496	47	2636	3	-1	
3	1	1	1	0	0	496	47	2636	3	-1	
4	1	1	1	1	0	496	47	2636	3	-1	
5	1	1	1	1	1	496	47	2636	3	95.000000	 
2	1	2	0	0	0	578	72	1068	111	-1	
3	1	2	1	0	0	578	72	1068	111	-1	
4	1	2	1	1	0	578	72	1068	37	-1	
5	1	2	1	1	1	578	73	34	34	91.645531	@
5	1	2	1	1	2	654	72	32	37	48.940014	WJ
5	1	2	1	1	3	706	78	375	27	93.306053	Documents
5	1	2	1	1	4	862	68	16	45	90.875099	-
5	1	2	1	1	5	892	78	189	27	90.875099	Paperless-ngx
5	1	2	1	1	6	1135	73	34	34	0.000000	©
5	1	2	1	1	7	1188	78	128	27	96.413483	Paperless
5	1	2	1	1	8	1327	79	33	26	96.925056	Ag
5	1	2	1	1	9	1551	81	18	18	84.554337	x
5	1	2	1	1	10	1623	78	23	24	95.651680	+
4	1	2	1	2	0	627	150	594	33	-1	
5	1	2	1	2	1	627	150	28	29	92.559891	G
5	1	2	1	2	2	708	151	29	27	51.995186	2%
5	1	2	1	2	3	766	151	455	32	89.737747	https://paperless.fullstack.ag
2	1	3	0	0	0	580	218	516	41	-1	
3	1	3	1	0	0	580	218	516	41	-1	
4	1	3	1	1	0	580	218	516	41	-1	
5	1	3	1	1	1	580	221	31	37	32.475540	J
5	1	3	1	1	2	631	227	128	26	93.302376	Paperless
5	1	3	1	1	3	771	228	58	21	92.611572	NGX
5	1	3	1	1	4	871	218	37	41	69.072929	5)
5	1	3	1	1	5	924	227	128	26	96.602493	Paperless
5	1	3	1	1	6	1063	228	33	25	96.315872	Ag
2	1	4	0	0	0	1059	391	459	69	-1	
3	1	4	1	0	0	1059	391	459	69	-1	
4	1	4	1	1	0	1059	391	459	69	-1	
5	1	4	1	1	1	1059	391	345	69	96.358665	Paperless
5	1	4	1	1	2	1424	391	94	69	96.358665	Ag
2	1	5	0	0	0	1057	516	1438	39	-1	
3	1	5	1	0	0	1057	516	1438	39	-1	
4	1	5	1	1	0	1057	516	1438	39	-1	
5	1	5	1	1	1	1057	516	173	32	96.587761	Semantic
5	1	5	1	1	2	1245	516	122	31	96.668495	search
5	1	5	1	1	3	1381	516	67	31	96.935997	and
5	1	5	1	1	4	1463	516	129	32	96.498291	Claude
5	1	5	1	1	5	1607	516	198	39	96.186111	integration
5	1	5	1	1	6	1818	516	51	31	96.024223	for
5	1	5	1	1	7	1883	516	180	38	93.287804	Paperless
5	1	5	1	1	8	2078	516	93	32	92.422760	NGX.
5	1	5	1	1	9	2188	516	79	31	96.783546	Built
5	1	5	1	1	10	2280	516	50	31	96.786179	for
5	1	5	1	1	11	2342	516	153	31	96.883095	farmers.
2	1	6	0	0	0	1058	664	137	37	-1	
3	1	6	1	0	0	1058	664	137	37	-1	
4	1	6	1	1	0	1058	664	137	37	-1	
5	1	6	1	1	1	1058	664	137	37	96.210274	Install
2	1	7	0	0	0	1057	757	1472	172	-1	
3	1	7	1	0	0	1057	757	1472	172	-1	
4	1	7	1	1	0	1057	757	607	36	-1	
5	1	7	1	1	1	1057	758	71	29	96.222427	SSH
5	1	7	1	1	2	1142	757	62	29	95.737595	into
5	1	7	1	1	3	1217	765	75	28	96.320724	your
5	1	7	1	1	4	1306	757	88	29	96.428108	Linux
5	1	7	1	1	5	1407	765	107	21	96.513741	server
5	1	7	1	1	6	1525	757	62	29	96.334816	and
5	1	7	1	1	7	1602	765	62	21	96.650856	run:
4	1	7	1	2	0	1106	888	1423	41	-1	
5	1	7	1	2	1	1106	892	83	29	91.311302	curl
5	1	7	1	2	2	1214	892	107	29	79.266731	-fsSL
5	1	7	1	2	3	1348	892	894	36	81.667107	https://paperless.fullstack.ag/install.sh
5	1	7	1	2	4	2277	892	3	37	95.778618	|
5	1	7	1	2	5	2314	892	82	29	96.551430	bash
5	1	7	1	2	6	2494	888	35	36	36.590504	(5
2	1	8	0	0	0	1056	1031	1468	97	-1	
3	1	8	1	0	0	1056	1031	1468	97	-1	
4	1	8	1	1	0	1056	1031	1468	36	-1	
5	1	8	1	1	1	1056	1031	64	29	96.964714	The
5	1	8	1	1	2	1134	1031	133	29	96.481361	installer
5	1	8	1	1	3	1279	1031	52	29	96.975197	will
5	1	8	1	1	4	1345	1031	76	29	96.738068	walk
5	1	8	1	1	5	1433	1039	59	28	96.583893	you
5	1	8	1	1	6	1505	1031	134	36	96.161667	through
5	1	8	1	1	7	1653	1034	104	32	96.502228	setup.
5	1	8	1	1	8	1773	1032	18	28	95.991829	It
5	1	8	1	1	9	1804	1031	100	29	96.114204	works
5	1	8	1	1	10	1917	1039	40	21	96.423088	on
5	1	8	1	1	11	1970	1039	59	28	96.423088	any
5	1	8	1	1	12	2041	1032	70	28	93.297989	VPS
5	1	8	1	1	13	2127	1031	240	36	88.799622	(DigitalOcean,
5	1	8	1	1	14	2383	1032	141	35	91.570129	Hetzner,
4	1	8	1	2	0	1058	1092	1202	36	-1	
5	1	8	1	2	1	1058	1092	122	36	92.062599	Linode,
5	1	8	1	2	2	1194	1092	91	36	91.170647	Vultr)
5	1	8	1	2	3	1301	1092	61	29	96.043167	and
5	1	8	1	2	4	1375	1092	129	29	95.734894	detects
5	1	8	1	2	5	1518	1092	19	29	95.414879	if
5	1	8	1	2	6	1548	1100	60	28	95.414879	you
5	1	8	1	2	7	1622	1092	125	36	96.448082	already
5	1	8	1	2	8	1760	1092	78	29	96.794716	have
5	1	8	1	2	9	1853	1092	165	36	93.302681	Paperless
5	1	8	1	2	10	2033	1093	75	28	93.134750	NGX
5	1	8	1	2	11	2122	1092	138	36	95.962601	running.
2	1	9	0	0	0	1135	1204	1172	62	-1	
3	1	9	1	0	0	1135	1204	1172	62	-1	
4	1	9	1	1	0	1135	1204	1172	62	-1	
5	1	9	1	1	1	1135	1214	127	36	93.057838	Deploy
5	1	9	1	1	2	1294	1214	225	36	89.952324	DigitalOcean
5	1	9	1	1	3	1540	1202	19	54	89.052406	§
5	1	9	1	1	4	1578	1206	47	46	12.809639	i]
5	1	9	1	1	5	1642	1214	126	36	92.559113	Deploy
5	1	9	1	1	6	1787	1204	149	62	92.736160	Hetzner
5	1	9	1	1	7	1960	1204	84	50	41.743248	BV’
5	1	9	1	1	8	2061	1214	127	36	91.770012	Deploy
5	1	9	1	1	9	2217	1214	90	28	91.770012	Vultr
2	1	10	0	0	0	1057	1378	296	37	-1	
3	1	10	1	0	0	1057	1378	296	37	-1	
4	1	10	1	1	0	1057	1378	296	37	-1	
5	1	10	1	1	1	1057	1378	122	37	96.184502	What
5	1	10	1	1	2	1194	1379	29	36	95.465271	It
5	1	10	1	1	3	1238	1379	115	36	95.913002	Does
2	1	11	0	0	0	1080	1471	1420	36	-1	
3	1	11	1	0	0	1080	1471	1420	36	-1	
4	1	11	1	1	0	1080	1471	1420	36	-1	
5	1	11	1	1	1	1080	1482	12	12	85.520767	e
5	1	11	1	1	2	1114	1471	86	29	96.262459	Adds
5	1	11	1	1	3	1214	1471	154	29	96.672485	semantic
5	1	11	1	1	4	1382	1471	112	29	96.710808	search
5	1	11	1	1	5	1507	1474	33	26	96.861694	to
5	1	11	1	1	6	1555	1471	165	36	93.303368	Paperless
5	1	11	1	1	7	1734	1472	76	28	93.241974	NGX
5	1	11	1	1	8	1826	1471	124	36	96.800407	(search
5	1	11	1	1	9	1965	1471	39	36	96.338165	by
5	1	11	1	1	10	2017	1471	154	36	96.305428	meaning,
5	1	11	1	1	11	2187	1474	53	26	95.832008	not
5	1	11	1	1	12	2250	1471	63	36	95.832008	just
5	1	11	1	1	13	2327	1471	173	36	95.962044	keywords)
2	1	12	0	0	0	1080	1552	1289	91	-1	
3	1	12	1	0	0	1080	1552	1289	91	-1	
4	1	12	1	1	0	1080	1552	1289	36	-1	
5	1	12	1	1	1	1080	1562	12	12	51.475163	¢
5	1	12	1	1	2	1115	1552	163	29	95.753586	Connects
5	1	12	1	1	3	1290	1555	32	26	95.753586	to
5	1	12	1	1	4	1336	1552	119	29	96.208755	Claude
5	1	12	1	1	5	1467	1552	46	29	96.076279	via
5	1	12	1	1	6	1528	1552	79	29	94.257118	MCP
5	1	12	1	1	7	1620	1560	38	21	94.257118	so
5	1	12	1	1	8	1671	1560	59	28	96.831169	you
5	1	12	1	1	9	1745	1560	59	21	96.479736	can
5	1	12	1	1	10	1818	1552	112	29	96.481323	search
5	1	12	1	1	11	1944	1560	75	28	96.274147	your
5	1	12	1	1	12	2031	1552	192	29	96.244743	documents
5	1	12	1	1	13	2235	1552	134	36	96.397354	through
4	1	12	1	2	0	1114	1614	219	29	-1	
5	1	12	1	2	1	1114	1614	219	29	96.643440	conversation
2	1	13	0	0	0	1080	1694	1361	36	-1	
