level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3600	2160	-1	
2	1	1	0	0	0	627	150	594	33	-1	
3	1	1	1	0	0	627	150	594	33	-1	
4	1	1	1	1	0	627	150	594	33	-1	
5	1	1	1	1	1	627	150	28	29	85.280190	G
5	1	1	1	1	2	708	151	29	27	44.653725	2%
5	1	1	1	1	3	766	151	455	32	88.469902	https://paperless.fullstack.ag
2	1	2	0	0	0	580	222	516	36	-1	
3	1	2	1	0	0	580	222	516	36	-1	
4	1	2	1	1	0	580	222	516	36	-1	
5	1	2	1	1	1	580	222	31	36	57.429024	W
5	1	2	1	1	2	631	227	128	26	92.989876	Paperless
5	1	2	1	1	3	771	228	58	21	89.349854	NGX
5	1	2	1	1	4	871	222	34	33	50.037899	©
5	1	2	1	1	5	924	227	128	26	95.810631	Paperless
5	1	2	1	1	6	1062	228	34	25	96.973961	Ag
2	1	3	0	0	0	468	72	892	37	-1	
3	1	3	1	0	0	468	72	892	37	-1	
4	1	3	1	1	0	468	72	892	37	-1	
5	1	3	1	1	1	468	73	34	34	91.345093	@
5	1	3	1	1	2	523	73	34	34	34.040092	©
5	1	3	1	1	3	578	74	34	33	88.151192	@
5	1	3	1	1	4	654	72	32	37	42.525475	WA
5	1	3	1	1	5	706	78	375	27	90.493187	Documents
5	1	3	1	1	6	865	68	12	45	90.117752	-
5	1	3	1	1	7	891	78	190	27	89.501122	Paperless-ngx
5	1	3	1	1	8	1135	73	34	34	80.048523	@
5	1	3	1	1	9	1188	78	128	27	95.993950	Paperless
5	1	3	1	1	10	1327	79	33	26	96.868637	Ag
2	1	4	0	0	0	1057	520	945	37	-1	
3	1	4	1	0	0	1057	520	945	37	-1	
4	1	4	1	1	0	1057	520	945	37	-1	
5	1	4	1	1	1	1057	521	127	29	96.529457	Claude
5	1	4	1	1	2	1197	521	176	36	93.277191	Desktop
5	1	4	1	1	3	1360	516	20	45	92.288490	(
5	1	4	1	1	4	1392	520	566	37	90.802841	claude_desktop_config.
5	1	4	1	1	5	1874	516	72	45	92.167450	json
5	1	4	1	1	6	1978	521	24	36	92.167450	):
2	1	5	0	0	0	1057	602	1410	37	-1	
3	1	5	1	0	0	1057	602	1410	37	-1	
4	1	5	1	1	0	1057	602	1410	37	-1	
5	1	5	1	1	1	1057	602	118	30	96.521515	Claude
5	1	5	1	1	2	1190	602	141	36	96.713799	Desktop
5	1	5	1	1	3	1344	602	128	29	96.621742	doesn't
5	1	5	1	1	4	1485	605	133	33	96.307388	support
5	1	5	1	1	5	1632	605	119	26	96.680756	remote
5	1	5	1	1	6	1765	604	94	27	95.972397	HTTP
5	1	5	1	1	7	1873	610	124	22	96.816956	servers
5	1	5	1	1	8	2010	602	134	36	96.223122	directly.
5	1	5	1	1	9	2159	604	64	28	90.398849	Use
5	1	5	1	1	10	2251	605	216	34	34.220985	mcp—remote
2	1	6	0	0	0	1058	664	992	37	-1	
3	1	6	1	0	0	1058	664	992	37	-1	
4	1	6	1	1	0	1058	664	992	37	-1	
5	1	6	1	1	1	1058	660	116	45	96.791992	bridge.
5	1	6	1	1	2	1191	660	63	45	96.676247	Edit
5	1	6	1	1	3	1271	672	65	28	96.960251	your
5	1	6	1	1	4	1354	660	98	45	96.051949	config
5	1	6	1	1	5	1471	660	60	45	95.087654	file
5	1	6	1	1	6	1545	660	38	45	92.898369	at
5	1	6	1	1	7	1592	665	458	36	92.005753	~/Library/Application
2	1	7	0	0	0	1057	726	1178	99	-1	
3	1	7	1	0	0	1057	726	1178	99	-1	
4	1	7	1	1	0	1057	726	1124	37	-1	
5	1	7	1	1	1	1057	727	895	36	90.457489	Support/Claude/claude_desktop_config.json
5	1	7	1	1	2	1985	726	196	36	91.403976	(macOS)
5	1	7	1	1	3	2144	722	42	45	96.947418	or
4	1	7	1	2	0	1070	788	1165	37	-1	
5	1	7	1	2	1	1070	790	239	31	61.536747	%APPDATA%\C
5	1	7	1	2	2	1324	789	688	36	61.536747	Laude\claude_desktop_config.json
5	1	7	1	2	3	2044	788	191	36	96.056564	(Windows):
2	1	8	0	0	0	1150	980	411	97	-1	
3	1	8	1	0	0	1150	980	411	97	-1	
4	1	8	1	1	0	1150	980	323	38	-1	
5	1	8	1	1	1	1150	982	274	36	76.802818	"mcpServers":
5	1	8	1	1	2	1457	980	16	34	92.761528	{
4	1	8	1	2	0	1194	1039	367	38	-1	
5	1	8	1	2	1	1194	1041	318	36	75.469276	"paperless—ag":
5	1	8	1	2	2	1545	1039	16	34	92.784088	{
2	1	9	0	0	0	1237	1098	1219	621	-1	
3	1	9	1	0	0	1237	1098	1219	621	-1	
4	1	9	1	1	0	1237	1098	363	37	-1	
5	1	9	1	1	1	1237	1098	209	29	58.471188	"command":
5	1	9	1	1	2	1479	1099	121	36	89.789093	"npx",
4	1	9	1	2	0	1237	1156	191	38	-1	
5	1	9	1	2	1	1237	1158	143	36	89.365921	"args":
5	1	9	1	2	2	1420	1156	8	33	89.365921	[
4	1	9	1	3	0	1282	1216	98	36	-1	
5	1	9	1	3	1	1282	1216	98	36	0.000000	moyt
