level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3600	2160	-1	
2	1	1	0	0	0	578	71	586	37	-1	
3	1	1	1	0	0	578	71	586	37	-1	
4	1	1	1	1	0	578	71	586	37	-1	
5	1	1	1	1	1	578	72	34	34	90.890793	@
5	1	1	1	1	2	645	67	31	45	16.385899	WA
5	1	1	1	1	3	706	71	311	37	83.573776	Documents
5	1	1	1	1	4	866	67	12	45	83.573776	-
5	1	1	1	1	5	889	71	128	37	61.106361	Paperless)
5	1	1	1	1	6	1068	80	19	18	50.761490	xX
5	1	1	1	1	7	1140	77	24	24	86.907806	+
2	1	2	0	0	0	478	148	1340	34	-1	
3	1	2	1	0	0	478	148	1340	34	-1	
4	1	2	1	1	0	478	148	1340	34	-1	
5	1	2	1	1	1	478	150	28	27	83.758125	€
5	1	2	1	1	2	627	149	28	29	62.281269	CG
5	1	2	1	1	3	693	144	28	42	79.170227	©
5	1	2	1	1	4	766	150	1052	32	79.466606	hittp://localhost:8000/documents?sort=created&reverse=1&page=1
2	1	3	0	0	0	475	220	354	37	-1	
3	1	3	1	0	0	475	220	354	37	-1	
4	1	3	1	1	0	475	220	354	37	-1	
5	1	3	1	1	1	475	221	34	34	50.139244	oo
5	1	3	1	1	2	580	220	31	37	65.992332	@
5	1	3	1	1	3	631	226	128	26	93.143593	Paperless
5	1	3	1	1	4	771	227	58	21	93.143593	NGX
2	1	4	0	0	0	490	324	326	45	-1	
3	1	4	1	0	0	490	324	326	45	-1	
4	1	4	1	1	0	490	324	326	45	-1	
5	1	4	1	1	1	490	324	38	45	76.024895	J
5	1	4	1	1	2	570	332	246	35	76.024895	Paperless-ngx
2	1	5	0	0	0	491	467	226	33	-1	
3	1	5	1	0	0	491	467	226	33	-1	
4	1	5	1	1	0	491	467	226	33	-1	
5	1	5	1	1	1	491	467	36	33	73.449455	(}
5	1	5	1	1	2	549	468	168	26	96.524384	Dashboard
2	1	6	0	0	0	549	558	185	25	-1	
3	1	6	1	0	0	494	551	240	39	-1	
4	1	6	1	1	0	549	558	185	25	-1	
5	1	6	1	1	1	549	558	185	25	96.019722	Documents
2	1	7	0	0	0	490	775	323	728	-1	
3	1	7	1	0	0	492	775	121	21	-1	
4	1	7	1	1	0	492	775	121	21	-1	
5	1	7	1	1	1	492	775	121	21	96.473076	MANAGE
3	1	7	2	0	0	490	852	311	122	-1	
4	1	7	2	1	0	494	852	307	33	-1	
5	1	7	2	1	1	494	852	29	29	92.337227	&
5	1	7	2	1	2	548	854	253	31	96.312187	Correspondents
4	1	7	2	2	0	490	939	130	35	-1	
5	1	7	2	2	1	490	939	37	35	79.925201	©
5	1	7	2	2	2	548	943	72	31	96.677368	Tags
3	1	7	3	0	0	490	1031	323	294	-1	
4	1	7	3	1	0	499	1031	314	31	-1	
5	1	7	3	1	1	499	1031	21	26	93.297882	#
5	1	7	3	1	2	549	1032	160	24	96.611969	Document
5	1	7	3	1	3	720	1032	93	30	96.258545	Types
4	1	7	3	2	0	490	1116	278	35	-1	
5	1	7	3	2	1	490	1116	37	32	47.971077	(0
5	1	7	3	2	2	548	1121	122	30	91.358986	Storage
5	1	7	3	2	3	683	1120	85	25	95.790726	Paths
4	1	7	3	3	0	490	1205	281	34	-1	
5	1	7	3	3	1	490	1205	36	34	49.614708	8=
5	1	7	3	3	2	548	1209	119	25	96.857033	Custom
5	1	7	3	3	3	681	1208	90	26	96.460609	Fields
4	1	7	3	4	0	492	1296	253	29	-1	
5	1	7	3	4	1	492	1296	34	29	0.000000	5
5	1	7	3	4	2	548	1297	93	26	95.900192	Saved
5	1	7	3	4	3	653	1297	92	26	95.690132	Views
3	1	7	4	0	0	490	1381	221	37	-1	
4	1	7	4	1	0	490	1381	221	37	-1	
5	1	7	4	1	1	490	1381	38	37	84.722740	&
5	1	7	4	1	2	548	1386	163	26	96.164864	Workflows
3	1	7	5	0	0	490	1474	119	29	-1	
4	1	7	5	1	0	490	1474	119	29	-1	
5	1	7	5	1	1	490	1474	38	29	10.694056	3
5	1	7	5	1	2	549	1475	60	25	95.392418	Mail
2	1	8	0	0	0	493	1558	140	36	-1	
3	1	8	1	0	0	493	1558	140	36	-1	
4	1	8	1	1	0	493	1558	140	36	-1	
5	1	8	1	1	1	493	1558	31	36	92.490089	W
5	1	8	1	1	2	548	1564	85	25	96.295380	Trash
2	1	9	0	0	0	490	1715	271	198	-1	
3	1	9	1	0	0	490	1715	271	198	-1	
4	1	9	1	1	0	491	1715	245	21	-1	
5	1	9	1	1	1	491	1715	245	21	96.664490	ADMINISTRATION
4	1	9	1	2	0	490	1787	187	39	-1	
5	1	9	1	2	1	490	1787	38	39	28.274794	9}
5	1	9	1	2	2	548	1793	129	31	96.483009	Settings
4	1	9	1	3	0	490	1879	271	34	-1	
5	1	9	1	3	1	490	1879	38	32	70.979462	171
5	1	9	1	3	2	548	1882	213	31	95.678886	Configuration
2	1	10	0	0	0	490	1970	304	32	-1	
3	1	10	1	0	0	490	1970	304	32	-1	
4	1	10	1	1	0	490	1970	304	32	-1	
5	1	10	1	1	1	490	1970	38	28	62.167450	§Q
5	1	10	1	1	2	549	1972	88	24	93.046799	Users
5	1	10	1	1	3	649	1972	22	24	93.046799	&
5	1	10	1	1	4	682	1971	112	31	96.133034	Groups
2	1	11	0	0	0	871	221	225	33	-1	
3	1	11	1	0	0	871	221	225	33	-1	
4	1	11	1	1	0	871	221	225	33	-1	
5	1	11	1	1	1	871	221	34	33	92.571030	@
5	1	11	1	1	2	924	226	128	26	95.498810	Paperless
5	1	11	1	1	3	1063	227	33	25	96.933342	Ag
2	1	12	0	0	0	967	475	332	48	-1	
3	1	12	1	0	0	967	475	332	48	-1	
4	1	12	1	1	0	967	475	332	48	-1	
5	1	12	1	1	1	967	475	332	48	96.298920	Documents
2	1	13	0	0	0	986	626	253	25	-1	
3	1	13	1	0	0	986	626	253	25	-1	
4	1	13	1	1	0	986	626	253	25	-1	
5	1	13	1	1	1	986	626	64	25	91.540825	Title
5	1	13	1	1	2	1063	626	21	25	91.540825	&
5	1	13	1	1	3	1095	628	116	23	93.180450	content
5	1	13	1	1	4	1221	633	18	9	47.175808	¥
2	1	14	0	0	0	2798	142	283	40	-1	
3	1	14	1	0	0	2798	142	283	40	-1	
4	1	14	1	1	0	2798	142	283	40	-1	
5	1	14	1	1	1	2798	142	283	40	50.287704	crx
5	1	14	1	1	2	2958	138	31	52	30.409155	oO
5	1	14	1	1	3	3040	138	45	52	81.191132	©
2	1	15	0	0	0	1865	470	1248	4	-1	
3	1	15	1	0	0	1865	470	1248	4	-1	
4	1	15	1	1	0	1865	470	1248	4	-1	
5	1	15	1	1	1	1865	470	1248	4	95.000000	 
2	1	16	0	0	0	1888	490	2	36	-1	
3	1	16	1	0	0	1888	490	2	36	-1	
4	1	16	1	1	0	1888	490	2	36	-1	
5	1	16	1	1	1	1888	490	2	36	95.000000	 
2	1	17	0	0	0	1737	473	419	69	-1	
3	1	17	1	0	0	1737	473	419	70	-1	
4	1	17	1	1	0	1737	473	419	69	-1	
5	1	17	1	1	1	1737	485	102	46	96.923935	Select:
5	1	17	1	1	2	1890	489	26	38	21.245628	[|
5	1	17	1	1	3	1933	496	73	30	96.147713	Page
5	1	17	1	1	4	2027	473	2	69	93.460167	|
5	1	17	1	1	5	2054	500	28	16	30.828480	w
5	1	17	1	1	6	2097	495	35	25	96.311356	All
5	1	17	1	1	7	2154	475	2	66	95.686592	|
2	1	18	0	0	0	2236	494	37	2	-1	
3	1	18	1	0	0	2236	494	37	2	-1	
4	1	18	1	1	0	2236	494	37	2	-1	
5	1	18	1	1	1	2236	494	37	2	95.000000	 
2	1	19	0	0	0	2236	494	2	28	-1	
3	1	19	1	0	0	2236	494	2	28	-1	
4	1	19	1	1	0	2236	494	2	28	-1	
5	1	19	1	1	1	2236	494	2	28	95.000000	 
2	1	20	0	0	0	2272	495	2	26	-1	
3	1	20	1	0	0	2272	495	2	26	-1	
4	1	20	1	1	0	2272	495	2	26	-1	
5	1	20	1	1	1	2272	495	2	26	95.000000	 
2	1	21	0	0	0	2236	520	37	2	-1	
3	1	21	1	0	0	2236	520	37	2	-1	
4	1	21	1	1	0	2236	520	37	2	-1	
5	1	21	1	1	1	2236	520	37	2	95.000000	 
2	1	22	0	0	0	2285	469	832	78	-1	
3	1	22	1	0	0	2285	469	833	78	-1	
4	1	22	1	1	0	2285	469	832	78	-1	
5	1	22	1	1	1	2285	495	74	25	87.598236	show
5	1	22	1	1	2	2378	469	7	78	34.203300	+
5	1	22	1	1	3	2404	473	13	70	93.823792	|
5	1	22	1	1	4	2436	475	2	65	96.354584	|
5	1	22	1	1	5	2460	495	33	23	85.516670	i=
5	1	22	1	1	6	2616	494	38	28	86.796898	=
5	1	22	1	1	7	2674	475	2	66	95.753685	|
5	1	22	1	1	8	2695	473	8	70	92.056412	[
5	1	22	1	1	9	2723	492	27	32	29.735130	Wt
5	1	22	1	1	10	2769	496	59	24	53.506092	sort
5	1	22	1	1	11	2866	473	13	70	68.271271	]
5	1	22	1	1	12	2898	475	60	68	72.650894	|S
5	1	22	1	1	13	2978	469	81	78	96.661797	Views
5	1	22	1	1	14	3078	502	1	18	52.550205	+
5	1	22	1	1	15	3104	473	13	70	95.900932	|
2	1	23	0	0	0	1866	542	1247	4	-1	
3	1	23	1	0	0	1866	542	1247	4	-1	
4	1	23	1	1	0	1866	542	1247	4	-1	
5	1	23	1	1	1	1866	542	1247	4	95.000000	 
2	1	24	0	0	0	1200	728	1015	47	-1	
3	1	24	1	0	0	965	714	1820	75	-1	
4	1	24	1	1	0	1200	728	1015	47	-1	
5	1	24	1	1	1	1200	737	29	29	73.616890	&
5	1	24	1	1	2	1245	738	229	31	92.788216	Correspondent
5	1	24	1	1	3	1486	746	16	8	23.693905	v
5	1	24	1	1	4	1571	728	32	47	0.000000	 *)
5	1	24	1	1	5	1616	740	156	24	96.728645	Document
5	1	24	1	1	6	1783	741	67	29	93.260872	type
5	1	24	1	1	7	1861	746	17	8	75.469673	¥
5	1	24	1	1	8	1942	735	38	31	90.749542	@
5	1	24	1	1	9	1991	739	118	31	94.026108	Storage
5	1	24	1	1	10	2122	739	65	30	81.184814	path
5	1	24	1	1	11	2198	746	17	8	41.484104	v
2	1	25	0	0	0	965	851	230	26	-1	
3	1	25	1	0	0	965	851	230	26	-1	
4	1	25	1	1	0	965	851	230	26	-1	
5	1	25	1	1	1	965	852	45	25	96.451637	101
5	1	25	1	1	2	1025	851	170	25	96.523415	documents
2	1	26	0	0	0	1068	1129	263	38	-1	
3	1	26	1	0	0	1068	1129	263	38	-1	
4	1	26	1	1	0	1068	1129	263	38	-1	
5	1	26	1	1	1	1068	1129	44	38	96.443138	May
5	1	26	1	1	2	1134	1136	11	18	71.812721	4
5	1	26	1	1	3	1161	1144	8	2	45.926514	-
5	1	26	1	1	4	1187	1133	45	19	93.419312	south
5	1	26	1	1	5	1253	1132	31	28	96.789383	hay
5	1	26	1	1	6	1306	1132	25	19	85.999779	lot
2	1	27	0	0	0	1063	1194	336	103	-1	
3	1	27	1	0	0	1063	1194	336	103	-1	
4	1	27	1	1	0	1069	1194	282	27	-1	
5	1	27	1	1	1	1069	1196	63	20	95.501358	loader
5	1	27	1	1	2	1156	1196	40	18	95.995605	slow
5	1	27	1	1	3	1218	1194	62	27	93.616241	lifting
5	1	27	1	1	4	1300	1200	51	20	96.489799	again
4	1	27	1	2	0	1063	1250	336	47	-1	
5	1	27	1	2	1	1063	1253	92	34	96.441750	check
5	1	27	1	2	2	1179	1252	134	45	85.916451	hydraulic
5	1	27	1	2	3	1337	1250	62	32	93.848541	hose
2	1	28	0	0	0	1066	1330	318	30	-1	
3	1	28	1	0	0	1066	1330	318	30	-1	
4	1	28	1	1	0	1066	1330	318	30	-1	
5	1	28	1	1	1	1066	1334	51	20	95.739754	small
5	1	28	1	1	2	1143	1340	40	20	94.948044	seep
5	1	28	1	1	3	1204	1339	42	12	94.948044	near
5	1	28	1	1	4	1267	1331	35	19	95.924255	left
5	1	28	1	1	5	1321	1330	63	28	96.705544	fitting
2	1	29	0	0	0	977	1424	245	22	-1	
3	1	29	1	0	0	977	1424	245	22	-1	
4	1	29	1	1	0	977	1424	245	22	-1	
5	1	29	1	1	1	977	1424	66	22	96.169937	hand
5	1	29	1	1	2	1055	1424	95	22	96.169937	written
5	1	29	1	1	3	1162	1426	60	20	96.437920	note
2	1	30	0	0	0	975	1750	223	33	-1	
3	1	30	1	0	0	975	1750	223	33	-1	
4	1	30	1	1	0	975	1750	223	33	-1	
5	1	30	1	1	1	975	1750	33	33	48.195244	(7)
5	1	30	1	1	2	1030	1755	54	27	96.812767	May
5	1	30	1	1	3	1095	1755	21	26	96.701553	6,
5	1	30	1	1	4	1130	1755	68	22	96.887108	2026
2	1	31	0	0	0	1569	1027	255	11	-1	
3	1	31	1	0	0	1569	1027	255	11	-1	
4	1	31	1	1	0	1569	1027	255	11	-1	
5	1	31	1	1	1	1569	1027	38	11	28.453793	‘urain
5	1	31	1	1	2	1613	1027	22	11	96.989471	Bin
5	1	31	1	1	3	1641	1027	77	11	93.239807	Installation
5	1	31	1	1	4	1724	1033	4	1	92.716034	-
5	1	31	1	1	5	1734	1027	40	11	93.284874	Brock
5	1	31	1	1	6	1780	1027	31	11	21.585899	48-ft
2	1	32	0	0	0	1836	1038	154	29	-1	
3	1	32	1	0	0	1836	1038	154	29	-1	
4	1	32	1	1	0	1836	1038	154	29	-1	
5	1	32	1	1	1	1836	1038	154	29	96.750237	equipment
2	1	33	0	0	0	1569	1367	23	8	-1	
3	1	33	1	0	0	1569	1367	23	8	-1	
4	1	33	1	1	0	1569	1367	23	8	-1	
5	1	33	1	1	1	1569	1367	23	8	95.109673	Cost
2	1	34	0	0	0	1530	1423	462	69	-1	
