level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3600	2160	-1	
2	1	1	0	0	0	1208	434	1182	230	-1	
3	1	1	1	0	0	1208	434	1182	230	-1	
4	1	1	1	1	0	1208	434	1182	230	-1	
5	1	1	1	1	1	1208	434	232	230	46.448940	s
5	1	1	1	1	2	1484	517	673	92	91.199738	FULLSTACK
5	1	1	1	1	3	2179	495	211	114	96.981392	AG
2	1	2	0	0	0	1284	999	1032	167	-1	
3	1	2	1	0	0	1284	999	1032	167	-1	
4	1	2	1	1	0	1284	999	1032	167	-1	
5	1	2	1	1	1	1284	999	787	165	96.549660	Paperless
5	1	2	1	1	2	2113	1001	203	165	96.654541	Ag
2	1	3	0	0	0	900	1190	1802	71	-1	
3	1	3	1	0	0	900	1190	1802	71	-1	
4	1	3	1	1	0	900	1190	1802	71	-1	
5	1	3	1	1	1	900	1191	310	56	96.556038	Semantic
5	1	3	1	1	2	1236	1193	223	54	96.634705	search
5	1	3	1	1	3	1487	1193	119	54	96.658798	and
5	1	3	1	1	4	1635	1192	232	55	96.587456	Claude
5	1	3	1	1	5	1891	1193	161	54	96.323967	tools
5	1	3	1	1	6	2076	1190	93	57	96.737556	for
5	1	3	1	1	7	2196	1193	328	68	93.303635	Paperless
5	1	3	1	1	8	2553	1192	149	55	93.252113	NGX
