level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3600	2160	-1	
2	1	1	0	0	0	578	71	586	37	-1	
3	1	1	1	0	0	578	71	586	37	-1	
4	1	1	1	1	0	578	71	586	37	-1	
5	1	1	1	1	1	578	72	34	34	91.669067	@
5	1	1	1	1	2	654	71	32	37	56.936245	WA
5	1	1	1	1	3	705	77	166	22	12.595091	handwritten
5	1	1	1	1	4	883	78	135	25	0.000000	note-Pap>)
5	1	1	1	1	5	1068	80	19	18	84.573433	x
5	1	1	1	1	6	1140	77	24	24	86.284332	+
2	1	2	0	0	0	478	149	177	29	-1	
3	1	2	1	0	0	478	149	177	29	-1	
4	1	2	1	1	0	478	149	177	29	-1	
5	1	2	1	1	1	478	150	28	27	71.435555	€
5	1	2	1	1	2	627	149	28	29	54.310585	Cc
2	1	3	0	0	0	475	220	354	37	-1	
3	1	3	1	0	0	475	220	354	37	-1	
4	1	3	1	1	0	475	220	354	37	-1	
5	1	3	1	1	1	475	221	34	34	38.786766	et
5	1	3	1	1	2	580	220	31	37	56.363834	@
5	1	3	1	1	3	631	226	128	26	93.218033	Paperless
5	1	3	1	1	4	771	227	58	21	93.159111	NGX
2	1	4	0	0	0	490	324	326	45	-1	
3	1	4	1	0	0	490	324	326	45	-1	
4	1	4	1	1	0	490	324	326	45	-1	
5	1	4	1	1	1	490	324	38	45	74.577347	J
5	1	4	1	1	2	570	332	246	35	74.577347	Paperless-ngx
2	1	5	0	0	0	491	467	226	33	-1	
3	1	5	1	0	0	491	467	226	33	-1	
4	1	5	1	1	0	491	467	226	33	-1	
5	1	5	1	1	1	491	467	36	33	77.830215	(}
5	1	5	1	1	2	549	468	168	26	96.257362	Dashboard
2	1	6	0	0	0	549	558	185	25	-1	
3	1	6	1	0	0	494	551	240	39	-1	
4	1	6	1	1	0	549	558	185	25	-1	
5	1	6	1	1	1	549	558	185	25	96.202232	Documents
2	1	7	0	0	0	491	708	347	111	-1	
3	1	7	1	0	0	491	708	347	111	-1	
4	1	7	1	1	0	491	708	272	21	-1	
5	1	7	1	1	1	491	708	76	21	96.147911	OPEN
5	1	7	1	1	2	580	708	183	21	96.147911	DOCUMENTS
4	1	7	1	2	0	494	780	344	39	-1	
5	1	7	1	2	1	494	780	29	39	45.455978	=]
5	1	7	1	2	2	548	786	78	26	96.426544	hand
5	1	7	1	2	3	638	785	116	27	96.426544	written
5	1	7	1	2	4	767	789	71	23	96.600037	note
2	1	8	0	0	0	501	875	177	26	-1	
3	1	8	1	0	0	501	875	177	26	-1	
4	1	8	1	1	0	501	875	177	26	-1	
5	1	8	1	1	1	501	880	16	16	95.331566	x
5	1	8	1	1	2	548	875	87	26	95.331566	Close
5	1	8	1	1	3	646	875	32	25	95.545784	all
2	1	9	0	0	0	490	1007	323	643	-1	
3	1	9	1	0	0	492	1007	309	109	-1	
4	1	9	1	1	0	492	1007	121	21	-1	
5	1	9	1	1	1	492	1007	121	21	96.863907	MANAGE
4	1	9	1	2	0	548	1085	253	31	-1	
5	1	9	1	2	1	548	1085	253	31	96.504364	Correspondents
3	1	9	2	0	0	490	1170	130	35	-1	
4	1	9	2	1	0	490	1170	130	35	-1	
5	1	9	2	1	1	490	1170	37	35	79.549812	©
5	1	9	2	1	2	548	1175	72	30	96.398773	Tags
3	1	9	3	0	0	500	1263	313	31	-1	
4	1	9	3	1	0	500	1263	313	31	-1	
5	1	9	3	1	1	500	1263	20	25	93.295074	#
5	1	9	3	1	2	549	1264	160	24	96.393250	Document
5	1	9	3	1	3	720	1264	93	30	96.041183	Types
3	1	9	4	0	0	490	1348	278	35	-1	
4	1	9	4	1	0	490	1348	278	35	-1	
5	1	9	4	1	1	490	1348	37	31	81.312813	(5
5	1	9	4	1	2	548	1352	122	31	95.013123	Storage
5	1	9	4	1	3	683	1352	85	25	96.088394	Paths
3	1	9	5	0	0	490	1437	281	33	-1	
4	1	9	5	1	0	490	1437	281	33	-1	
5	1	9	5	1	1	490	1437	36	33	0.000000	8=
5	1	9	5	1	2	548	1441	119	25	96.363007	Custom
5	1	9	5	1	3	681	1440	90	26	96.810783	Fields
3	1	9	6	0	0	492	1528	253	29	-1	
4	1	9	6	1	0	492	1528	253	29	-1	
5	1	9	6	1	1	548	1529	93	26	96.302666	Saved
5	1	9	6	1	2	654	1529	91	25	95.910759	Views
3	1	9	7	0	0	490	1612	221	38	-1	
4	1	9	7	1	0	490	1612	221	38	-1	
5	1	9	7	1	1	490	1612	38	38	90.503418	&
5	1	9	7	1	2	548	1618	163	25	96.724556	Workflows
2	1	10	0	0	0	490	1705	119	29	-1	
3	1	10	1	0	0	490	1705	119	29	-1	
4	1	10	1	1	0	490	1705	119	29	-1	
5	1	10	1	1	1	490	1705	38	29	69.256973	&
5	1	10	1	1	2	549	1706	60	26	96.065041	Mail
2	1	11	0	0	0	493	1789	140	37	-1	
3	1	11	1	0	0	493	1789	140	37	-1	
4	1	11	1	1	0	493	1789	140	37	-1	
5	1	11	1	1	1	493	1789	31	37	84.215034	W
5	1	11	1	1	2	548	1795	85	26	95.304016	Trash
2	1	12	0	0	0	491	1946	245	21	-1	
3	1	12	1	0	0	491	1946	245	21	-1	
4	1	12	1	1	0	491	1946	245	21	-1	
5	1	12	1	1	1	491	1946	245	21	95.509956	ADMINISTRATION
2	1	13	0	0	0	490	2019	187	36	-1	
3	1	13	1	0	0	490	2019	187	36	-1	
4	1	13	1	1	0	490	2019	187	36	-1	
5	1	13	1	1	1	490	2019	38	36	9.160109	{>
5	1	13	1	1	2	548	2023	129	32	96.871620	Settings
2	1	14	0	0	0	707	148	753	33	-1	
3	1	14	1	0	0	707	148	753	33	-1	
4	1	14	1	1	0	707	148	753	33	-1	
5	1	14	1	1	1	707	148	31	31	49.146706	®
5	1	14	1	1	2	766	150	694	31	71.049904	http://localhost:8000/documents/141/details
2	1	15	0	0	0	871	221	225	33	-1	
3	1	15	1	0	0	871	221	225	33	-1	
4	1	15	1	1	0	871	221	225	33	-1	
5	1	15	1	1	1	871	221	34	33	92.696312	@
5	1	15	1	1	2	924	226	128	26	95.754822	Paperless
5	1	15	1	1	3	1063	227	33	25	96.946823	Ag
2	1	16	0	0	0	966	474	506	49	-1	
3	1	16	1	0	0	966	474	506	49	-1	
4	1	16	1	1	0	966	474	506	49	-1	
5	1	16	1	1	1	966	475	141	48	96.232536	hand
5	1	16	1	1	2	1126	474	199	49	96.310242	written
5	1	16	1	1	3	1347	479	125	44	96.189247	note
2	1	17	0	0	0	987	587	485	31	-1	
3	1	17	1	0	0	987	587	485	31	-1	
4	1	17	1	1	0	987	587	485	31	-1	
5	1	17	1	1	1	987	588	74	30	93.582710	Page
5	1	17	1	1	2	1105	588	9	24	93.582710	1
5	1	17	1	1	3	1214	587	27	25	92.221268	of
5	1	17	1	1	4	1254	588	10	24	92.221268	1
5	1	17	1	1	5	1332	602	11	2	92.659744	-
5	1	17	1	1	6	1388	588	84	25	93.692131	100%
2	1	18	0	0	0	963	751	81	73	-1	
3	1	18	1	0	0	963	751	81	73	-1	
4	1	18	1	1	0	963	751	81	73	-1	
5	1	18	1	1	1	963	751	81	73	34.934479	[x
5	1	18	1	1	2	1030	746	19	107	80.343277	|
2	1	19	0	0	0	965	905	112	27	-1	
3	1	19	1	0	0	965	905	112	27	-1	
4	1	19	1	1	0	965	905	112	27	-1	
5	1	19	1	1	1	965	905	112	27	95.828308	Details
2	1	20	0	0	0	1044	751	2	73	-1	
3	1	20	1	0	0	1044	751	2	73	-1	
4	1	20	1	1	0	1044	751	2	73	-1	
5	1	20	1	1	1	1044	751	2	73	95.000000	 
2	1	21	0	0	0	1118	906	436	26	-1	
3	1	21	1	0	0	1118	906	436	26	-1	
4	1	21	1	1	0	1118	906	436	26	-1	
5	1	21	1	1	1	1118	907	121	25	94.136009	Content
5	1	21	1	1	2	1282	906	141	26	93.697609	Metadata
5	1	21	1	1	3	1466	908	88	24	93.697609	Notes
2	1	22	0	0	0	960	1032	581	39	-1	
3	1	22	1	0	0	960	1032	581	39	-1	
4	1	22	1	1	0	960	1032	581	39	-1	
5	1	22	1	1	1	960	1032	69	39	95.827019	Title
5	1	22	1	1	2	1273	1036	72	25	96.951637	hand
5	1	22	1	1	3	1358	1036	104	25	96.513901	written
5	1	22	1	1	4	1476	1038	65	23	96.804298	note
2	1	23	0	0	0	964	1141	204	76	-1	
3	1	23	1	0	0	964	1141	204	76	-1	
4	1	23	1	1	0	964	1141	204	26	-1	
5	1	23	1	1	1	964	1142	114	25	96.847237	Archive
5	1	23	1	1	2	1090	1141	78	26	96.092484	serial
4	1	23	1	2	0	965	1192	116	25	-1	
5	1	23	1	2	1	965	1192	116	25	96.846191	number
2	1	24	0	0	0	966	1301	487	31	-1	
3	1	24	1	0	0	966	1301	487	31	-1	
4	1	24	1	1	0	966	1301	487	31	-1	
5	1	24	1	1	1	966	1302	68	24	96.260628	Date
5	1	24	1	1	2	1046	1301	114	25	95.745453	created
5	1	24	1	1	3	1273	1301	180	31	96.518410	05/06/2026
2	1	25	0	0	0	965	1431	230	31	-1	
3	1	25	1	0	0	965	1431	230	31	-1	
4	1	25	1	1	0	965	1431	230	31	-1	
5	1	25	1	1	1	965	1431	230	31	96.241867	Correspondent
2	1	26	0	0	0	964	1541	158	81	-1	
3	1	26	1	0	0	964	1541	158	81	-1	
4	1	26	1	1	0	966	1541	156	24	-1	
5	1	26	1	1	1	966	1541	156	24	96.618965	Document
4	1	26	1	2	0	964	1593	66	29	-1	
5	1	26	1	2	1	964	1593	66	29	96.529800	type
2	1	27	0	0	0	965	1700	196	31	-1	
3	1	27	1	0	0	965	1700	196	31	-1	
4	1	27	1	1	0	965	1700	196	31	-1	
5	1	27	1	1	1	965	1700	118	31	96.491295	Storage
5	1	27	1	1	2	1096	1700	65	31	96.929619	path
2	1	28	0	0	0	964	1830	70	30	-1	
3	1	28	1	0	0	964	1830	70	30	-1	
4	1	28	1	1	0	964	1830	70	30	-1	
5	1	28	1	1	1	964	1830	70	30	96.855553	Tags
2	1	29	0	0	0	1653	751	2	73	-1	
3	1	29	1	0	0	1653	751	2	73	-1	
4	1	29	1	1	0	1653	751	2	73	-1	
5	1	29	1	1	1	1653	751	2	73	95.000000	 
2	1	30	0	0	0	1677	747	333	81	-1	
3	1	30	1	0	0	1677	747	334	81	-1	
4	1	30	1	1	0	1677	747	333	81	-1	
5	1	30	1	1	1	1677	776	69	23	93.267807	Save
5	1	30	1	1	2	1760	776	19	23	91.409439	&
5	1	30	1	1	3	1792	775	78	24	95.430893	close
5	1	30	1	1	4	1888	747	14	81	68.820244	|
5	1	30	1	1	5	1921	747	69	81	85.203636	Save
5	1	30	1	1	6	1996	747	14	81	79.817673	|
2	1	31	0	0	0	1596	906	333	32	-1	
3	1	31	1	0	0	1596	906	333	32	-1	
4	1	31	1	1	0	1596	906	333	32	-1	
5	1	31	1	1	1	1596	906	108	32	92.736526	History
5	1	31	1	1	2	1746	906	183	26	92.736526	Permissions
2	1	32	0	0	0	1653	1967	2	74	-1	
3	1	32	1	0	0	1653	1967	2	74	-1	
4	1	32	1	1	0	1653	1967	2	74	-1	
5	1	32	1	1	1	1653	1967	2	74	95.000000	 
2	1	33	0	0	0	1677	1963	334	82	-1	
3	1	33	1	0	0	1677	1963	334	82	-1	
4	1	33	1	1	0	1677	1963	334	82	-1	
5	1	33	1	1	1	1677	1992	69	24	92.336540	Save
5	1	33	1	1	2	1760	1993	19	23	92.336540	&
5	1	33	1	1	3	1792	1992	78	24	96.280067	close
5	1	33	1	1	4	1888	1963	123	82	73.831078	ES
2	1	34	0	0	0	2798	142	283	40	-1	
3	1	34	1	0	0	2798	142	283	40	-1	
4	1	34	1	1	0	2798	142	283	40	-1	
5	1	34	1	1	1	2798	142	283	40	56.544388	crx
5	1	34	1	1	2	2954	138	35	52	30.057541	Oo
5	1	34	1	1	3	3040	138	45	52	55.098389	©
2	1	35	0	0	0	2087	562	1008	77	-1	
3	1	35	1	0	0	2087	562	1008	77	-1	
4	1	35	1	1	0	2087	562	1008	77	-1	
5	1	35	1	1	1	2087	583	39	34	8.954926	.,
5	1	35	1	1	2	2139	587	149	25	96.199043	Download
5	1	35	1	1	3	2307	562	26	77	39.736294	|
5	1	35	1	1	4	2358	566	11	69	84.171661	|
5	1	35	1	1	5	2801	584	36	33	44.327579	$=
5	1	35	1	1	6	2850	588	116	25	94.668884	Custom
5	1	35	1	1	7	2980	587	87	25	93.275841	Fields
5	1	35	1	1	8	3078	594	17	9	73.463570	v
2	1	36	0	0	0	2312	1109	521	64	-1	
3	1	36	1	0	0	2312	1109	521	64	-1	
4	1	36	1	1	0	2312	1109	521	64	-1	
5	1	36	1	1	1	2312	1112	88	61	48.508682	Moy
5	1	36	1	1	2	2444	1116	21	39	44.287186	4
5	1	36	1	1	3	2495	1133	16	5	33.403198	—
5	1	36	1	1	4	2546	1111	90	39	95.737930	south
5	1	36	1	1	5	2677	1110	61	55	97.014244	hay
5	1	36	1	1	6	2782	1109	51	39	95.511040	lot
2	1	37	0	0	0	2316	1232	556	54	-1	
3	1	37	1	0	0	2316	1232	556	54	-1	
4	1	37	1	1	0	2316	1232	556	54	-1	
5	1	37	1	1	1	2316	1235	123	41	96.424164	loader
5	1	37	1	1	2	2485	1235	80	36	96.022575	slow
5	1	37	1	1	3	2608	1232	122	54	96.117767	lifting
5	1	37	1	1	4	2771	1237	101	46	95.797890	again
2	1	38	0	0	0	2303	1342	662	93	-1	
3	1	38	1	0	0	2303	1342	662	93	-1	
4	1	38	1	1	0	2303	1342	662	93	-1	
5	1	38	1	1	1	2303	1349	182	66	95.210190	check
5	1	38	1	1	2	2533	1347	264	88	13.760052	hydraulic
5	1	38	1	1	3	2844	1342	121	64	96.464638	hose
2	1	39	0	0	0	2307	1500	628	59	-1	
