level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3600	2160	-1	
2	1	1	0	0	0	496	45	2637	7	-1	
3	1	1	1	0	0	496	45	2637	7	-1	
4	1	1	1	1	0	496	45	2637	7	-1	
5	1	1	1	1	1	496	45	2637	7	95.000000	 
2	1	2	0	0	0	578	72	1068	37	-1	
3	1	2	1	0	0	578	72	1068	37	-1	
4	1	2	1	1	0	578	72	1068	37	-1	
5	1	2	1	1	1	578	73	34	34	42.750019	@
5	1	2	1	1	2	654	72	32	37	52.965614	J
5	1	2	1	1	3	706	78	310	27	92.900246	Documents
5	1	2	1	1	4	866	70	14	41	92.900246	-
5	1	2	1	1	5	893	78	123	27	2.014418	Paperless)
5	1	2	1	1	6	1068	81	19	18	50.345936	xX
5	1	2	1	1	7	1135	74	33	33	66.774826	@
5	1	2	1	1	8	1188	78	128	26	96.030128	Paperless
5	1	2	1	1	9	1327	79	33	26	96.030128	Ag
5	1	2	1	1	10	1623	78	23	24	96.787552	+
2	1	3	0	0	0	478	149	2073	33	-1	
3	1	3	1	0	0	478	149	2073	33	-1	
4	1	3	1	1	0	478	149	2073	33	-1	
5	1	3	1	1	1	478	151	28	27	79.497307	€
5	1	3	1	1	2	627	150	28	29	45.001431	CG
5	1	3	1	1	3	693	145	28	42	81.371216	©
5	1	3	1	1	4	766	151	1785	31	65.135590	hitp://localhost:8000/documents?title_content=fertilizer%20recommendations&sort=created&reverse=1&page=1
2	1	4	0	0	0	475	221	621	37	-1	
3	1	4	1	0	0	475	221	621	37	-1	
4	1	4	1	1	0	475	221	621	37	-1	
5	1	4	1	1	1	475	222	34	34	32.339523	et
5	1	4	1	1	2	580	221	31	37	66.833961	W
5	1	4	1	1	3	631	227	128	26	77.643524	Paperless
5	1	4	1	1	4	771	228	58	21	77.643524	NGX
5	1	4	1	1	5	871	222	34	33	43.322533	©
5	1	4	1	1	6	924	227	128	26	96.070412	Paperless
5	1	4	1	1	7	1063	228	33	25	96.959045	Ag
2	1	5	0	0	0	490	326	2655	50	-1	
3	1	5	1	0	0	490	326	2655	50	-1	
4	1	5	1	1	0	490	326	2655	50	-1	
5	1	5	1	1	1	490	326	38	44	65.005302	W
5	1	5	1	1	2	570	333	246	35	82.580513	Paperless-ngx
5	1	5	1	1	3	2843	326	42	50	53.766380	QO
5	1	5	1	1	4	2928	327	49	49	78.891731	©
5	1	5	1	1	5	3007	336	91	25	67.280518	admin
2	1	6	0	0	0	1865	471	1248	4	-1	
3	1	6	1	0	0	1865	471	1248	4	-1	
4	1	6	1	1	0	1865	471	1248	4	-1	
5	1	6	1	1	1	1865	471	1248	4	95.000000	 
2	1	7	0	0	0	491	468	226	32	-1	
3	1	7	1	0	0	491	468	226	32	-1	
4	1	7	1	1	0	491	468	226	32	-1	
5	1	7	1	1	1	491	468	36	32	83.913406	(}
5	1	7	1	1	2	549	469	168	26	96.345230	Dashboard
2	1	8	0	0	0	1888	491	2	36	-1	
3	1	8	1	0	0	1888	491	2	36	-1	
4	1	8	1	1	0	1888	491	2	36	-1	
5	1	8	1	1	1	1888	491	2	36	95.000000	 
2	1	9	0	0	0	967	470	2150	78	-1	
3	1	9	1	0	0	967	470	2151	78	-1	
4	1	9	1	1	0	967	470	2150	78	-1	
5	1	9	1	1	1	967	472	332	62	96.462730	Documents
5	1	9	1	1	2	1737	490	102	42	96.247856	Select:
5	1	9	1	1	3	1890	490	26	38	31.964149	[-]
5	1	9	1	1	4	1933	497	73	30	96.572624	Page
5	1	9	1	1	5	2027	474	2	69	94.035980	|
5	1	9	1	1	6	2054	501	28	15	61.476738	~
5	1	9	1	1	7	2097	496	35	25	96.418961	All
5	1	9	1	1	8	2154	476	2	66	95.404129	|
5	1	9	1	1	9	2214	476	2	65	96.317657	|
5	1	9	1	1	10	2236	470	42	78	0.000000	=)
5	1	9	1	1	11	2285	496	77	25	0.000000	show
5	1	9	1	1	12	2375	470	7	78	8.344135	~
5	1	9	1	1	13	2401	474	16	70	96.995247	|
5	1	9	1	1	14	2436	476	2	65	96.228325	|
5	1	9	1	1	15	2460	496	33	23	42.534565	=
5	1	9	1	1	16	2616	494	38	29	52.218937	S
5	1	9	1	1	17	2674	476	2	66	95.878532	|
5	1	9	1	1	18	2695	474	8	70	40.760918	[
5	1	9	1	1	19	2767	496	81	25	58.935833	sort~
5	1	9	1	1	20	2871	474	8	70	97.002724	|
5	1	9	1	1	21	2898	476	2	66	96.294685	|
5	1	9	1	1	22	2978	470	81	78	96.666473	Views
5	1	9	1	1	23	3078	503	1	18	53.668320	+
5	1	9	1	1	24	3104	474	13	70	95.477165	|
2	1	10	0	0	0	1866	543	1247	4	-1	
3	1	10	1	0	0	1866	543	1247	4	-1	
4	1	10	1	1	0	1866	543	1247	4	-1	
5	1	10	1	1	1	1866	543	1247	4	95.000000	 
2	1	11	0	0	0	549	559	185	25	-1	
